,project,projectSlug,date,description,discord,twitter,title,category,address,token,type,slug
881,y00ts Yacht Club,y00tsyachtclub,2022-10-07T20:20:55,"<p>y00ts Yacht Club is a collection of 10,000 unique NFT collectibles, inspired by the famous Bored Ape Yacht Club and y00ts.</p>
<p>Help the y00ts DickButts find their daddy y00ts.</p>
",,,y00ts Yacht Club,collectible,0x705b9dbd0d5607beafe12e2fb74d64268d3ba35f,YYC,ERC721,y00ts-yacht-club
882,y00ts Yacht Club,y00tsyachtclub,2022-10-07T20:20:55,"<p>y00ts Yacht Club is a collection of 10,000 unique NFT collectibles, inspired by the famous Bored Ape Yacht Club and y00ts.</p>
<p>Help the y00ts DickButts find their daddy y00ts.</p>
",,,y00ts DickButts,collectible,0xb4afbd84b7caf8c3fe2c01cd6ad9008382eeb455,YDB,ERC721,y00ts-dickbutts
883,Genesis Blocks,genesisblocks,2022-01-26T19:29:05,"<p>Genesis Blocks is a collection of 2,500 unique evolving NFTs. With every transfer of a Genesis Blocks NFT, a new line is generated from the values of the acquirer wallet address and the artwork is re-generated, creating a new unique piece.</p>
",https://discord.gg/genesis-blocks,https://twitter.com/GenesisBlocks,Genesis Blocks,collectible,0x26b925eef82525f514c0414db5cf65953d30a4ca,GEN,ERC721,genesis-blocks
884,e9art,e9art,2021-07-14T08:44:07,"<p>Eric—known by his professional moniker, e9art—discovered art in his 50s. His artistic process begins by putting paint down randomly on the canvas, and just seeing where it takes him.</p>
<p>&#8220;Let your oddities be the great neon signs they are. They point the way to your own unique giftedness.&#8221;</p>
",,https://twitter.com/e9art,e9art,art,0x682575b74a00ff87f74fc5f83c34220de50102ba,ENA,ERC721,e9art
885,Hungry Wolves,hungrywolves,2022-01-28T22:53:56,"<p>Hungry Wolves is a collection of randomly generated wolves prowling the Ethereum blockchain. Half of the wolves hold the rank of Alpha and the other half Beta.</p>
<p>From the world of Hungry Wolves comes Hungry Runtz, a free-to-mint collection featuring cute wolf pups.</p>
",https://discord.gg/hungrywolves,https://twitter.com/HungryWolvesNFT,Hungry Wolves,collectible,0x13d66dbace34218fddaf50f7057092a43507adef,HUNGRY,ERC721,hungry-wolves
886,Hungry Wolves,hungrywolves,2022-01-28T22:53:56,"<p>Hungry Wolves is a collection of randomly generated wolves prowling the Ethereum blockchain. Half of the wolves hold the rank of Alpha and the other half Beta.</p>
<p>From the world of Hungry Wolves comes Hungry Runtz, a free-to-mint collection featuring cute wolf pups.</p>
",https://discord.gg/hungrywolves,https://twitter.com/HungryWolvesNFT,Hungry Runtz,collectible,0x27eebe5d6532f1f00d3a214725097d21c85bb646,HUNGRYRUNTZ,ERC721,hungry-runtz
887,POSers,posers,2022-10-10T15:24:19,"<p>POSers is a collection of 5,000 pixel-themed NFTs on the Ethereum blockchain.</p>
<p>POSers became the first on-chain PFP collection launched after the Ethereum transition from proof of work to proof of stake, giving them their name, POSers.</p>
",https://discord.gg/6DN9Vu6TPQ,https://twitter.com/PoSers_NFT,POsers,collectible,0x02beed1404c69e62b76af6dbdae41bd98bca2eab,POS,ERC721,posers
888,The BirdHouse,thebirdhouse,2021-08-30T20:51:08,"<p>Each Bird is an NFT on the Ethereum blockchain, and has a completely unique combination of traits. No two are alike.</p>
<p>The Birds escaped the aviary and quickly banded together to start a farm. They work hard all day to plant and farm BirdSeed. BirdSeed is an ERC-20 Token that is generated by owning one of our original 6k Birds. Each OG Bird accrues BirdSeed automatically.</p>
",https://discord.gg/hBBETf2S6E,https://twitter.com/thebirdhousenft,The BirdHouse,collectible,0x149915f1fd17fe5899adac2542be90690ed8a526,TBH,ERC721,the-birdhouse
889,Adidas,adidas,2023-03-13T12:04:50,"<p>Unveiling the genesis collection of adidas Virtual Gear. An eclectic mix of impossible silhouettes, tying together past and future, virtual and physical, communities and creators, culture and identity.</p>
<p>Representing our first NFT collection of wearables, a new, interoperable product category “Virtual Gear”, accelerates our collective drive towards strengthening web3, and the adidas community-based, member-first, open metaverse pledge.</p>
",https://discord.gg/adidas,https://twitter.com/indigo_herz,adidasvirtualgear,collectible,0xba0c9cf4da821dba98407cc4f9c11f6c7a5f9bbc,ADI,ERC721,adidasvirtualgear
890,Adidas,adidas,2023-03-13T12:04:50,"<p>Unveiling the genesis collection of adidas Virtual Gear. An eclectic mix of impossible silhouettes, tying together past and future, virtual and physical, communities and creators, culture and identity.</p>
<p>Representing our first NFT collection of wearables, a new, interoperable product category “Virtual Gear”, accelerates our collective drive towards strengthening web3, and the adidas community-based, member-first, open metaverse pledge.</p>
",https://discord.gg/adidas,https://twitter.com/indigo_herz,adidasCapsule,collectible,0x455c732fee7b5c3b09531439b598ead4817d5274,ADICAP,ERC721,adidascapsule
891,Luchadores,luchadores,2021-07-07T23:09:47,"<p>Say goodbye to NFTs that are pre-generated and may one day point to nothing but a broken link or a picture of a rug&#8230;</p>
<p>Each and every Luchador NFT is randomly genererated at time of purchase and has 100% of the art and metadata stored on the Ethereum blockchain &#8211; as long as Ethereum exists, so will these Luchadores in all their glory!</p>
",https://discord.gg/ERFgq2yAqc,https://twitter.com/LuchadoresNFT,Luchadores,character,0x8b4616926705fb61e9c4eeac07cd946a5d4b0760,LUCHADORES,ERC721,luchadores
892,Pirate Nation,piratenation,2022-11-16T17:39:54,"<p>Pirate Nation is a lighthearted game filled with high seas adventure, treasure, and fun, unique characters. Take to the seas with your pirate crew! Explore the world and gather XP, loot, and untold riches in a race to become the world&#8217;s greatest pirate captain!</p>
<p>Pirate NFTs are your key to Pirate Nation. You need at least one pirate to play.</p>
",https://discord.gg/PirateNation,https://twitter.com/PirateNationNFT,Pirate Nation - Founder's Pirates,collectible,0x31fe9d95dde43cf9893b76160f63521a9e3d26b0,PIRATE,ERC721,pirate-nation---founders-pirates
893,Stickmen Toys,stickmentoys,2022-08-03T17:51:19,"<p>Stickmen Toys is a collection of 5,000 utility-enabled, audio-visual NFTs by Warner Records UK and Bose.</p>
<p>Ownership of a Stickmen Toy gifts collectors with curated rewards from brand partners, exclusive merchandise, as well as future Warner Records NFT drops.</p>
",https://discord.gg/stickmentoys,https://twitter.com/StickmenToys,Stickmen Toys,collectible,0x2a459947f0ac25ec28c197f09c2d88058a83f3bb,STICK,ERC721,stickmen-toys
894,Scavengers,scavengers,2022-01-31T16:46:59,"<p>Scavengers is a pack of NFT hyenas scavenging to survive, helping each other out with the best alpha calls in the savannah. 555 Genesis Hyenas will act as access to the Scavengers Discord.</p>
",https://scavengersnft.com/discord/,https://twitter.com/ScavengersNFT,Scavengers,collectible,0xe2ea6300732ab77060463f04805bb484ccf1bd9b,SCAV,ERC721,scavengers
895,Unstoppable Domains,unstoppabledomains,2020-04-26T17:06:50,"<p>Simplify your crypto currency payments with human readable names and build censorship resistant websites. Purchase your blockchain domains today!</p>
",,https://twitter.com/unstoppableweb,.crypto,name,,UD,ERC721,.crypto
896,Beyond Earth Online,beyondearthonline,2022-08-19T03:44:18,"<p>Beyond Earth Online is a fully immersive MMORPG and metaverse social world powered by NFT technology.</p>
<p>This sandbox style game allows players to go on epic adventures, fight each other in galactic space battles (or up close and personal on the streets), explore unique worlds, socialize with other players or communities, and have true ownership of their game assets.</p>
",http://discord.gg/beo,https://twitter.com/BeyondEarth_NFT,Beyond Earth Land,land,0x28c6ea3f9cf9bc1a07a828fce1e7783261691b49,BEL,ERC721,beyond-earth-land
897,Katabolicz,katabolicz,2022-01-28T20:08:53,"<p>Katabolicz is a collection of unique Katz brave enough to venture out of the lab and into the harsh unknown. Bodies mutated but minds wise from years of experimentation, these Genesis Katz have sworn to protect their species and guide them into a bright new world! These 888 Genesis Katz are ready to spread their influence through style and grace.</p>
",https://discord.gg/Katabolicz,https://twitter.com/Katabolicz,Katabolicz Genesis,collectible,0x490a201affe9bf872e82ed0f654e4c18ea1b2711,GENKATZ,ERC721,katabolicz-genesis
898,Babbys,babbys,2022-08-10T21:14:51,"<p>From deep within the bowels of the Disco Dungeon, here he comes. It&#8217;s Babby! He <em>loves</em> to dance. Come vibe to this 6,666-piece NFT collection of 3D babies dancing around the Ethereum blockchain.</p>
",http://discord.gg/wytpeFvZug,https://twitter.com/dancebabbydance,Babbys,collectible,0x9a4b320418544b4da92c38d2a6e2de09d5b0287a,BABBY,ERC721,babbys
899,Sewer Rat Social Club,sewerratsocialclub,2021-07-06T12:42:04,"<p>In a dystopian future where punks, gangs, and boredom are rampant; we formed an underground society we Call it The Social Club.</p>
<p>Ownership of a Sewer Rat grants the holder access to the most underground circle in the NFT scene: the #SRSC</p>
",http://discord.gg/3z7zbrJY2W,https://twitter.com/SewerRats_NFT,Sewer Rat,access,0xd21a23606d2746f086f6528cd6873bad3307b903,SRSC,ERC721,sewer-rat
900,Tickle Beach,ticklebeach,2022-11-08T18:59:58,"<p>Tickle Beach is collection of 3D, pixel-themed NFTs stored fully on-chain.</p>
<p>It&#8217;s 82 degrees, sunny, and 3D on the blockchain. Come hang out at Tickle Beach! The Tickle Beach characters are a set of 58 models, stored fully on-chain, allowing true ownership, immutably so.</p>
",,https://twitter.com/TickleBeach,Tickle Beach,collectible,0x6f4388602c5dd6c593bf7c9cf3128aaa2a3e09ce,TCKL,ERC721,tickle-beach
901,Spunks,spunks,2021-07-15T13:27:44,"<p>Spunks were created by visual &amp; generative artist @Spongenuity. With the help of @0x_b1, this is one of the first projects to ever create new art out of a burning. And the first NFT ever to perform a cross-chain vampire attack.</p>
",https://discord.gg/qshwys2Reg,https://twitter.com/spunksnft,Spunk,access,0x9a604220d37b69c09effccd2e8475740773e3daf,SPUNK,ERC721,spunk
902,CosmoMasks,cosmomasks,2021-07-13T10:33:46,"<p>Each of the CosmoMasks is a combination of different artists’ artworks. They have different masks, eye colors, objects, and other attributes. It means that all CosmoMasks are unique, but some are even rarer than others.</p>
",,https://twitter.com/CosmoFund,CosmoMasks,collectible,0x0580ae26963230bfbd2a775ff0afa937fd157774,COSMAS,ERC721,cosmomasks
903,Chainfaces,chainfaces,2020-06-11T14:02:20,"<p>Generative on chain text faces. Go for the lowest golf score or the highest bear! Hardcapped at 10000 total.</p>
",https://discord.gg/Pyq5A2H,,ChainFaces,collectible,0x91047abf3cab8da5a9515c8750ab33b4f1560a7a,ʕ◕ᴥ◕ʔ,ERC721,chainfaces
904,SemiSupers,semisupers,2022-01-11T21:14:47,"<p>It&#8217;s the galaxy&#8217;s BIGGEST(ish) league of SEMI superheroes! Prepare to be SEMI IMPRESSED by the ULTIMATE(ish) showdown between MILDY AMAZING heroes, MODERATELY EVIL villains, and of course one or two zombie variants because, umm, something something multiverse&#8230;.</p>
<p>The SemiSupers is a collection of 3,333 unique heroes and 2,222 unique villains, ready to unleash their semi-to-non-existent super powers on the Ethereum blockchain.</p>
",http://discord.gg/r7pG2vHSja,https://twitter.com/SemiSupers,SemiSupers,collectible,0xac87febdf7ef7d5f930497cafab9c25d35b932f9,SEMISUPERS,ERC721,semisupers
905,Non-Fungible Fillable Tokens,nfft,2021-07-14T09:35:02,"<p>This is a special type of NFT that allows the end user to fill their Block with any image or artwork.</p>
",https://discord.com/invite/eCrXQV7dq2,https://www.twitter.com/NFFTcom,Non-Fungible Fillable Tokens,access,0xa48b440fc00ac8cd53e73cc39f5f7da931fd064f,NFFT,ERC721,non-fungible-fillable-tokens
906,Aiko Virtual,aikovirtual,2022-07-01T00:11:54,"<p>Aiko Virtual is a collection of 8,888 NFTs that center around being &#8220;Cyber Cute,&#8221; a premium concept straddling the line between art and fashion, the digital and physical, and east and west. The collection is divided into 3 races: humans, ronins, and droids.</p>
",http://discord.gg/aikovirtual,https://twitter.com/aikovirtual,Aiko Virtual,collectible,0xb661ab9bcd2878c5f8c136f67fd550a9d7df7197,AIKO,ERC721,aiko-virtual
907,Corntown,corntown,2022-11-03T17:25:06,"<p>Welcome to Corntown, a collection of 10,000 NFTs inspired by corn, one of the biggest and oldest commodities of all time.</p>
<p>Corn can be planted—generating KRUNs—without ever leaving the holder&#8217;s wallet. Every corn generates 9 KRUNs per day while planted.</p>
",http://discord.gg/corntown,https://twitter.com/corntownwtf,Corntown wtf,collectible,0xbd5fb504d4482ef4366dfa0c0edfb85ed50a9bbb,CORN,ERC721,corntown-wtf
908,Wickens,wickens,2022-01-18T18:35:55,"<p>Long ago a colossal battle between stone giants tore an impenetrable rift in a land teeming with ancient magic, cutting the Old World off from the south completely. Creatures of the Old World who got trapped on the south side of the rift had no choice but to assimilate with a clan of humans that sought to find the edge of the world. And find it they did, aptly naming the settlement Edgewick. Over countless generations the descendants of the Old World perfected the manipulation of ancient magic. They became known as Wickens.</p>
<p>These are the 6,666 Wickens of Edgewick.</p>
",https://discord.gg/wickens,https://twitter.com/WickensNFT,Wickens,collectible,0x61c0f01a77dbb995346e3e508575670ec49b5615,WCK,ERC721,wickens
909,Recon Rams,reconrams,2022-01-24T22:29:46,"<p>The Recon Rams have descended from their home to fight and claim their piece of the metaverse. The genesis collection features 4,246 rams who are ready to ride, but how many will have what it takes?</p>
<p>The Recon Rams Elite collection is made up of 150 unique, animated rams and ewes rewarded to those who finished top 150 in the Ram Prix.</p>
",https://discord.gg/KgT8yFDykJ,https://twitter.com/ReconRams,Recon Rams,collectible,0x632136be55a41a11478e9fa5077cce734b777f67,RR,ERC721,recon-rams
910,Recon Rams,reconrams,2022-01-24T22:29:46,"<p>The Recon Rams have descended from their home to fight and claim their piece of the metaverse. The genesis collection features 4,246 rams who are ready to ride, but how many will have what it takes?</p>
<p>The Recon Rams Elite collection is made up of 150 unique, animated rams and ewes rewarded to those who finished top 150 in the Ram Prix.</p>
",https://discord.gg/KgT8yFDykJ,https://twitter.com/ReconRams,Recon Rams Elites,collectible,0x6a68175902905a44504949d68bf2c54b1ca98db5,RRE,ERC721,recon-rams-elites
911,D’EVOLs,devols,2021-07-07T10:04:21,"<p>KidEight is a graphic designer and 3D digital artist. His work fuses street culture &amp; style with brash saturated colours. He has worked with Atlantic Records, Def Jam, Sony Records, UMG &amp; more.</p>
<p>EVOL has been sent to challenge and entertain, a renaissance man with a finely honed sense of the absurd. What will heget upto next?</p>
",http://discord.gg/rG3WRj7Cf2,https://twitter.com/_KidEight,D'EVOLs,art,0xdd991ec0a7cd7c7334e3e4553aa5e4fb850168d9,DEVOLS,ERC721,devols
912,Project Draca,projectdraca,2021-11-29T21:10:29,"<p>Long ago, dragons were said to exist and live alongside humans as powerful creatures, sometimes useful and protective, but other times deadly. In today&#8217;s day and age, they are often referred to as myths, and all that&#8217;s left of them are the tales. These creatures are myths no more&#8230;</p>
<p>Project Draca is a collection of unique, pixel-themed dragon NFTs roaming around the metaverse. Genesis Dracas have been reborn and are now battling for power over the Ethereum blockchain.</p>
",https://discord.gg/2qqr5EHMMW,https://twitter.com/ProjectDraca,Project Draca: Genesis,collectible,0x84126f348a19557148581e3dc36fc2c36e4c33c3,DRACA,ERC721,project-draca:-genesis
913,Lasogette,lasogette,2022-09-06T14:13:38,"<p>Lasogette is a collection of 7,777 sock-themed NFTs representing nonconformity and abnormality. The name &#8220;Lasogette&#8221; is derived from the words &#8220;sogs&#8221; and &#8220;chausette.&#8221;</p>
<p>Set in the dystopian universe of the dreamscape and the karmic grid, Lasogette is an international non-profit organization working towards the liberation of humanity from opression by the capitalist system (and socks).</p>
",https://discord.gg/rA6Kdkf7,https://twitter.com/LASOGETTE,Lasogette NFT,collectible,0xe90d8fb7b79c8930b5c8891e61c298b412a6e81a,LASOG,ERC721,lasogette-nft
914,Cryptomotors,cryptomotors,2020-04-23T08:01:30,"<p>CryptoMotors are built by putting together professional automotive design with the latest blockchain technology. Each vehicle is one-of-a-kind and has its own ID, stats and features. Just like in the real world, some cars are rarer than others. And, hence, more valuable.</p>
",,https://twitter.com/cryptomotors_io,CryptoMotors,vehicle,,CM,ERC721,cryptomotors
915,Cryptomotors,cryptomotors,2020-04-23T08:01:30,"<p>CryptoMotors are built by putting together professional automotive design with the latest blockchain technology. Each vehicle is one-of-a-kind and has its own ID, stats and features. Just like in the real world, some cars are rarer than others. And, hence, more valuable.</p>
",,https://twitter.com/cryptomotors_io,CryptoMotors,vehicle,,MOTO,ERC721,cryptomotors
916,Mad Cat Militia,madcatmilitia,2021-07-14T09:19:25,"<p>Deep in the underworld, the mad cats made a pact. Each would comb the streets recruiting fighters, foragers and strays to join their ranks.</p>
",https://discord.gg/Dd8T746c4C,https://twitter.com/MadCatMilitia,Mad Cat Militia,collectible,0x2821e35072ccdad0d69665092f64eb280b385c73,MCM,ERC721,mad-cat-militia
